id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
120827,IRN-1997-1-246-10000,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 3/1 1997,,,,government,2,Qasr-e Shirin town,"Qasr-e Shirin, Iran",Kermanshah province,Qasr-e Shirin county,34.515556,45.579167,POINT (45.579167 34.515556),179732,Iran,IRN,630,Middle East,1,1,1997-01-01 00:00:00.000,1997-01-01 00:00:00.000,0,0,0,1,1,1,1,630,
115617,IRN-1997-1-246-2,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"IRNA news agency, Tehran, in Persian 0936 gmt 4 Jan 97",,,,government,5,Iran-Iraq border,border with Iraq,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,IRN,630,Middle East,1,1,1997-01-02 00:00:00.000,1997-01-02 00:00:00.000,0,2,0,0,2,2,2,630,
120869,IRN-1997-1-246-3.2,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"r 6/1 1997, IRNA news agency, Tehran, in English 0927 gmt 6 Jan 97, r 12/1",,,,"government, MeK",4,Ilam province,"Khuzestan, Iran and in Ilam and Kermanshah provinces",Ilam province,,33.638400,46.422600,POINT (46.4226 33.6384),178293,Iran,IRN,630,Middle East,1,1,1997-01-05 00:00:00.000,1997-01-05 00:00:00.000,0,2,0,0,2,1,2,630,
120870,IRN-1997-1-246-3.3,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"r 6/1 1997, IRNA news agency, Tehran, in English 0927 gmt 6 Jan 97, r 12/1",,,,"government, MeK",4,Kermanshah province,"Khuzestan, Iran and in Ilam and Kermanshah provinces",Kermanshah province,,34.317600,47.086900,POINT (47.0869 34.3176),179015,Iran,IRN,630,Middle East,1,1,1997-01-05 00:00:00.000,1997-01-05 00:00:00.000,0,1,0,0,1,2,2,630,
115959,IRN-1997-1-246-3.1,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"r 6/1 1997, IRNA news agency, Tehran, in English 0927 gmt 6 Jan 97, r 12/1",,,,"government, MeK",4,Khuzestan province,"Khuzestan, Iran and in Ilam and Kermanshah provinces",Khuzestan province,,31.327300,48.694000,POINT (48.694 31.3273),174698,Iran,IRN,630,Middle East,1,1,1997-01-05 00:00:00.000,1997-01-05 00:00:00.000,0,2,0,0,2,2,1,630,
115618,IRN-1997-1-246-5,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"R 11/1, IRNA news agency, Tehran, in Persian 1825 gmt 11 Jan 97",,,,Iran spokesman,2,Dehloran town,"Dehloran, Ilam province, Iran border area close to dehloran.",Ilam province,Dehloran county,32.694167,47.267778,POINT (47.267778 32.694167),176855,Iran,IRN,630,Middle East,1,1,1997-01-11 00:00:00.000,1997-01-11 00:00:00.000,0,4,0,0,4,4,4,630,
115759,IRN-1997-1-246-8,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/1,,,,Iran intelligence,1,Sari town,"Sari, Iran",Mazandaran province,Sari county,36.563333,53.060000,POINT (53.06 36.563333),182627,Iran,IRN,630,Middle East,1,1,1997-01-27 00:00:00.000,1997-01-27 00:00:00.000,0,3,0,0,3,3,3,630,
115767,IRN-1997-1-246-11,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,1,"""Reuters News,1997-02-17,Iran says troops kill three Iraq-based rebels.""",Reuters News,1997-02-17,Iran says troops kill three Iraq-based rebels.,"MEK, government",1,Zahedan town,"Zahedan city, Iran",Sistan and Baluchestan province,Zahedan county,29.496389,60.862778,POINT (60.862778 29.496389),171842,Iran,IRN,630,Middle East,1,1,1997-02-18 00:00:00.000,1997-02-18 00:00:00.000,1,2,0,0,3,3,3,630,
115754,IRN-1997-1-246-14,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 31/10,,,,,2,Mehran town,"on the Iraqi side of the border, near the Iranian town of Merhan

on the iraqi side, but coded as close to merhan.",Ilam province,Mehran county,33.122222,46.164722,POINT (46.164722 33.122222),177573,Iran,IRN,630,Middle East,1,1,1997-10-30 00:00:00.000,1997-10-30 00:00:00.000,0,4,0,0,4,4,4,630,
115539,IRN-1997-1-246-15,1997,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 3/11,,,,,5,Iran-Iraq border,on the Iran-Iraq border,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,IRN,630,Middle East,1,1,1997-11-02 00:00:00.000,1997-11-02 00:00:00.000,0,8,0,0,8,8,8,630,
115770,IRN-1998-1-246-1,1998,0,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"X 3/2, IRNA news agency, Tehran, in Persian 0728 gmt 3 Mar 98",,,,"government, MKO",5,Iran/iraq border in Ilam province,Ilam border strip,Ilam province,,33.321635,46.116432,POINT (46.116432 33.321635),177573,Iran,IRN,630,Middle East,1,1,1998-03-01 00:00:00.000,1998-03-01 00:00:00.000,1,5,0,0,6,10,6,630,
115782,IRN-1998-1-246-3,1998,0,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 2/6. r 3/6,,,,"State television, MKO statement",1,Tehran city,"Tehran, at an Islamic revolutionary court in Tehran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,1998-06-02 00:00:00.000,1998-06-02 00:00:00.000,0,0,1,2,3,3,3,630,
115784,IRN-1998-1-246-5,1998,0,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 26/8,,,,government statement,1,Tehran city,"Tehran, Iran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,1998-08-23 00:00:00.000,1998-08-23 00:00:00.000,0,1,0,0,1,1,1,630,
115765,IRN-1998-1-246-6,1998,0,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 25/8,,,,,2,Abadan town,"Abadan, Iran, police checkpoint outside the southwestern city of Abadan",Khuzestan province,Abadan county,30.339167,48.304167,POINT (48.304167 30.339167),173257,Iran,IRN,630,Middle East,1,1,1998-08-24 00:00:00.000,1998-08-24 00:00:00.000,1,0,0,0,1,1,1,630,
115747,IRN-1998-1-246-7,1998,0,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 4/10,,,,government statement,1,Ahvaz town,"Ahvaz, Khuzestan, Iran",Khuzestan province,Ahvaz county,31.320278,48.669167,POINT (48.669167 31.320278),174698,Iran,IRN,630,Middle East,1,1,1998-10-04 00:00:00.000,1998-10-04 00:00:00.000,0,2,0,0,2,2,2,630,
115637,IRN-1999-1-246-2,1999,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 10/4,,,,,1,Tehran city,"Tehran, Iran, north Tehran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,1999-04-10 00:00:00.000,1999-04-10 00:00:00.000,1,0,0,0,1,1,1,630,
115540,IRN-1999-1-246-5,1999,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 21/6,,,,Iran government,5,Southern Iran,southern Iran,,,29.961303,57.752987,POINT (57.752987 29.961303),172556,Iran,IRN,630,Middle East,1,1,1999-06-21 00:00:00.000,1999-06-21 00:00:00.000,0,1,0,0,1,1,1,630,
115742,IRN-1999-1-246-6,1999,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"Iranian TV1, Tehran, in Persian 2 Jul 99, r 2/7",,,,Iran government,5,Northern Iran-Iraq border,Iran,,,35.736710,46.274843,POINT (46.274843 35.73671),181173,Iran,IRN,630,Middle East,1,1,1999-07-02 00:00:00.000,1999-07-02 00:00:00.000,0,3,0,0,3,3,3,630,
115743,IRN-1999-1-246-7,1999,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"IRNA news agency, Tehran, in Persian 1330 gmt 21 Jul 99",,,,Iran government,5,Iran-Afghanistan border,eastern Iran,,,31.979164,60.832085,POINT (60.832085 31.979164),175442,Iran,IRN,630,Middle East,2,4,1999-07-12 00:00:00.000,1999-07-19 00:00:00.000,0,9,0,0,9,9,9,630,
115745,IRN-1999-1-246-9,1999,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 25/11,,,,Iran government,1,Ahvaz town,"Ahwaz, Iran, outside a university in the oil city of Ahvaz,",Khuzestan province,Ahvaz county,31.320278,48.669167,POINT (48.669167 31.320278),174698,Iran,IRN,630,Middle East,1,1,1999-11-25 00:00:00.000,1999-11-25 00:00:00.000,0,2,0,0,2,2,2,630,
115752,IRN-1999-1-246-10,1999,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 26/12,,,,MKO,1,Dezful town,"Dezful, Khuzestan, Iran",Khuzestan province,Dezful county,32.382500,48.401944,POINT (48.401944 32.3825),176137,Iran,IRN,630,Middle East,1,1,1999-12-25 00:00:00.000,1999-12-25 00:00:00.000,1,2,0,0,3,3,3,630,
120838,IRN-2000-1-246-10000,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 9/1,,,,MKO,1,Ilam town,"Ilam city, Iran",Ilam province,Ilam county,33.637500,46.422778,POINT (46.422778 33.6375),178293,Iran,IRN,630,Middle East,1,1,2000-01-09 00:00:00.000,2000-01-09 00:00:00.000,0,0,0,3,3,3,3,630,
115758,IRN-2000-1-246-2,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 12/1,,,,"Iran government, MKO",1,Ilam town,town of Ilam were killed and five wounded. The town is about 40 km (25 miles) from the Iraqi border.,Ilam province,Ilam county,33.637500,46.422778,POINT (46.422778 33.6375),178293,Iran,IRN,630,Middle East,1,1,2000-01-12 00:00:00.000,2000-01-12 00:00:00.000,0,1,0,0,1,3,1,630,
115963,IRN-2000-1-246-4,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 19/2,,,,MKO,1,Sarnay village,Sarnay in Ilam province,Ilam province,Mehran county,33.569049,46.105989,POINT (46.105989 33.569049),178293,Iran,IRN,630,Middle East,1,4,2000-02-01 00:00:00.000,2000-02-18 00:00:00.000,0,0,0,12,12,12,12,630,
115749,IRN-2000-1-246-3,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 5/2,,,,Iran government,1,Tehran city,"Tehran, Iran, presidential palace.",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,2000-02-05 00:00:00.000,2000-02-05 00:00:00.000,0,0,0,1,1,1,1,630,
115962,IRN-2000-1-246-5,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"Vision of the Islamic Republic of Iran Network 1, Tehran, in Persian 16 Mar 00.",,,,Iran government,5,Northern Iran-Iraq border,Iran-Iraq border,,,35.736710,46.274843,POINT (46.274843 35.73671),181173,Iran,IRN,630,Middle East,1,1,2000-03-16 00:00:00.000,2000-03-16 00:00:00.000,2,0,0,0,2,2,2,630,
115785,IRN-2000-1-246-7,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 23/4,,,,"Iran government, MKO",5,Northern Iran-Iraq border,Iran-Iraq border,,,35.736710,46.274843,POINT (46.274843 35.73671),181173,Iran,IRN,630,Middle East,1,1,2000-04-23 00:00:00.000,2000-04-23 00:00:00.000,0,0,0,0,0,4,0,630,
115542,IRN-2000-1-246-8,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 29/4,,,,Iran government,4,Ilam province,"Ilam province, Iran",Ilam province,,33.638400,46.422600,POINT (46.4226 33.6384),178293,Iran,IRN,630,Middle East,1,1,2000-04-29 00:00:00.000,2000-04-29 00:00:00.000,1,2,0,0,3,3,3,630,
115725,IRN-2000-1-246-9,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/5,,,,Iran government,5,Northern Iran-Iraq border,Iran-Iraq border,,,35.736710,46.274843,POINT (46.274843 35.73671),181173,Iran,IRN,630,Middle East,1,1,2000-05-26 00:00:00.000,2000-05-26 00:00:00.000,0,1,0,0,1,1,1,630,
115726,IRN-2000-1-246-10,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 10/6,,,,Iran government,4,Ilam province,"Ilan province, Iran",Ilam province,,33.638400,46.422600,POINT (46.4226 33.6384),178293,Iran,IRN,630,Middle East,1,1,2000-06-06 00:00:00.000,2000-06-06 00:00:00.000,0,0,0,0,0,1,0,630,
115729,IRN-2000-1-246-11,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 18/6,,,,"Iran government, MKO",4,Kermanshah province,"Kermanshah, Iran",Kermanshah province,,34.317600,47.086900,POINT (47.0869 34.3176),179015,Iran,IRN,630,Middle East,1,1,2000-06-18 00:00:00.000,2000-06-18 00:00:00.000,0,2,0,0,2,2,2,630,
115730,IRN-2000-1-246-12,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,2,"""BBC Monitoring Newsfile,2000-06-22,Iran reports killing rebels on Iraqi border."";""Reuters News,2000-06-22,Iran says forces kill seven rebels on Iraq border.""",BBC Monitoring Newsfile;Reuters News,2000-06-22;2000-06-22,Iran reports killing rebels on Iraqi border.;Iran says forces kill seven rebels on Iraq border.,Iran government,5,Iran-Iraq border,several incidents,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,IRN,630,Middle East,1,2,2000-06-20 00:00:00.000,2000-06-22 00:00:00.000,1,0,0,0,1,7,1,630,
115965,IRN-2000-1-246-13,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"AFP 31/3, Voice of the Islamic Republic of Iran, Tehran, in Persian 2 Aug 00, r 2/8",,,,"MKO, Iran government",3,Dehloran county,"Dehloran, Lorestan province, Iran",Ilam province,Dehloran county,32.683333,47.266667,POINT (47.266667 32.683333),176855,Iran,IRN,630,Middle East,2,2,2000-07-30 00:00:00.000,2000-07-31 00:00:00.000,2,2,0,3,7,25,7,630,
120777,IRN-2000-1-246-14.2,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/8,,,,MKO,1,Dehloran town,Dehloran,Ilam province,Dehloran county,32.694167,47.267778,POINT (47.267778 32.694167),176855,Iran,IRN,630,Middle East,1,1,2000-08-27 00:00:00.000,2000-08-27 00:00:00.000,1,0,0,0,1,1,1,630,
120778,IRN-2000-1-246-14.3,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/8,,,,MKO,1,Shalamcheh border post,Shalamcheh,Khuzestan province,Khorramshahr county,30.502673,48.026612,POINT (48.026612 30.502673),173977,Iran,IRN,630,Middle East,1,1,2000-08-27 00:00:00.000,2000-08-27 00:00:00.000,1,0,0,0,1,1,1,630,
115731,IRN-2000-1-246-14.1,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/8,,,,MKO,1,Qasr-e Shirin town,Qasr-e Shirin,Kermanshah province,Qasr-e Shirin county,34.515556,45.579167,POINT (45.579167 34.515556),179732,Iran,IRN,630,Middle East,1,1,2000-08-27 00:00:00.000,2000-08-27 00:00:00.000,1,0,0,0,1,1,1,630,
115727,IRN-2000-1-246-15,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 28/8,,,,"government, MKO",1,Tehran city,"Tehran, Iran, northwest Tehran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,2000-08-27 00:00:00.000,2000-08-27 00:00:00.000,1,0,0,0,1,1,1,630,
115728,IRN-2000-1-246-16,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 4/10,,,,Iran government,1,Shalamcheh town,"Shalamcheh, Iran",Khuzestan province,Abadan county,30.500000,48.066667,POINT (48.066667 30.5),173977,Iran,IRN,630,Middle East,1,1,2000-10-04 00:00:00.000,2000-10-04 00:00:00.000,0,1,0,0,1,1,1,630,
115732,IRN-2000-1-246-17,2000,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 15/11,,,,"Iran government, MKO",5,150 km north of Shiraz town,"150 km (95 miles) north of the city of Shiraz, Iran",Fars province,,30.856300,52.520439,POINT (52.520439 30.8563),173986,Iran,IRN,630,Middle East,1,1,2000-11-15 00:00:00.000,2000-11-15 00:00:00.000,0,2,0,0,2,2,2,630,
120833,IRN-2001-1-246-10000,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,3,"""Reuters News,2001-01-27,UPDATE 1-Iran rebels kills six secret agents-newspaper."";""Reuters News,2001-01-27,Reuters World News highlights 1400 GMT January 27."";""Reuters News,2001-01-27,Iran rebels kills six secret agents-newspaper.""",Reuters News;Reuters News;Reuters News,2001-01-27;2001-01-27;2001-01-27,UPDATE 1-Iran rebels kills six secret agents-newspaper.;Reuters World News highlights 1400 GMT January 27.;Iran rebels kills six secret agents-newspaper.,,1,Tehran city,"Tehran, Iran,  southern and eastern regions of the capital",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,2,4,2001-01-20 00:00:00.000,2001-01-27 00:00:00.000,6,0,0,0,6,6,6,630,
115714,IRN-2001-1-246-2,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 20/2,,,,MKO,1,Ilam town,"Ilam, Iran",Ilam province,Ilam county,33.637500,46.422778,POINT (46.422778 33.6375),178293,Iran,IRN,630,Middle East,1,2,2001-02-18 00:00:00.000,2001-02-19 00:00:00.000,0,3,0,0,3,3,3,630,
115715,IRN-2001-1-246-3,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/3,,,,"Iran government, MKO",2,Ahvaz town,"Khuzestan, Iran near Ahvaz",Khuzestan province,Ahvaz county,31.320278,48.669167,POINT (48.669167 31.320278),174698,Iran,IRN,630,Middle East,1,1,2001-03-27 00:00:00.000,2001-03-27 00:00:00.000,0,1,0,0,1,1,1,630,
115709,IRN-2001-1-246-4,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/3,,,,Iran government,1,Tehran city,"Tehran, Iran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,2001-03-27 00:00:00.000,2001-03-27 00:00:00.000,0,0,0,0,0,1,0,630,
115717,IRN-2001-1-246-5,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 1/4,,,,MKO,4,Kermanshah province,"Kermanshah, Iran",Kermanshah province,,34.317600,47.086900,POINT (47.0869 34.3176),179015,Iran,IRN,630,Middle East,1,1,2001-03-31 00:00:00.000,2001-03-31 00:00:00.000,0,3,0,0,3,15,3,630,
115546,IRN-2001-1-246-6,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"AFP 13/4, r 13/4",,,,MKO,4,Kermanshah province,"Kermanshah, Iran",Kermanshah province,,34.317600,47.086900,POINT (47.0869 34.3176),179015,Iran,IRN,630,Middle East,1,1,2001-04-13 00:00:00.000,2001-04-13 00:00:00.000,0,6,0,0,6,6,6,630,
115967,IRN-2001-1-246-13,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 29/4,,,,"Iran government, MKO",4,Kermanshah province,Iran-Iraq border,Kermanshah province,,34.317600,47.086900,POINT (47.0869 34.3176),179015,Iran,IRN,630,Middle East,2,4,2001-04-21 00:00:00.000,2001-04-29 00:00:00.000,0,9,0,61,70,70,70,630,
115723,IRN-2001-1-246-11,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 22/4,,,,MKO,4,Ilam province,"Ilam, Iran",Ilam province,,33.638400,46.422600,POINT (46.4226 33.6384),178293,Iran,IRN,630,Middle East,1,1,2001-04-22 00:00:00.000,2001-04-22 00:00:00.000,0,2,0,0,2,2,2,630,
115724,IRN-2001-1-246-12,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 28/4,,,,"Iran government, MKO",4,Kermanshah province,"Kermanshah, Iran",Kermanshah province,,34.317600,47.086900,POINT (47.0869 34.3176),179015,Iran,IRN,630,Middle East,1,1,2001-04-28 00:00:00.000,2001-04-28 00:00:00.000,0,0,0,8,8,8,8,630,
115969,IRN-2001-1-246-14,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"r 1/5, AFP 2/5",,,,"MKO, Iran government",1,Abadan town,"Abadan, Iran",Khuzestan province,Abadan county,30.339167,48.304167,POINT (48.304167 30.339167),173257,Iran,IRN,630,Middle East,1,1,2001-04-30 00:00:00.000,2001-04-30 00:00:00.000,6,1,0,0,7,11,7,630,
115693,IRN-2001-1-246-15,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 10/5,,,,"MKO, Iran government",2,Khorramshahr town,"Kermanshah, Iran",Khuzestan province,Khorramshahr county,30.439722,48.166389,POINT (48.166389 30.439722),173257,Iran,IRN,630,Middle East,1,1,2001-05-09 00:00:00.000,2001-05-09 00:00:00.000,0,0,0,1,1,5,1,630,
115694,IRN-2001-1-246-16,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 24/5,,,,MKO,4,Ilam province,"Ilam province, Iran",Ilam province,,33.638400,46.422600,POINT (46.4226 33.6384),178293,Iran,IRN,630,Middle East,1,1,2001-05-24 00:00:00.000,2001-05-24 00:00:00.000,0,2,0,0,2,2,2,630,
115547,IRN-2001-1-246-18,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 19/6,,,,MKO,1,Tehran city,"Tehran, Iran Pounak region of the capital Tehran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,2,2001-06-17 00:00:00.000,2001-06-18 00:00:00.000,0,2,0,0,2,2,2,630,
115687,IRN-2001-1-246-19,2001,1,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 12/7,,,,MKO,1,Tehran city,"Tehran, Iran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,2001-07-11 00:00:00.000,2001-07-11 00:00:00.000,0,1,0,0,1,1,1,630,
115691,IRN-2005-1-459-2,2005,1,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,2,"""BBC Monitoring Middle East,2005-07-27,Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers"";""BBC Monitoring European,2005-07-27,Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers""",BBC Monitoring Middle East;BBC Monitoring European,2005-07-27;2005-07-27,"Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers;Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers",,4,West Azarbaijan province,"Kelaresh and Milgever areas along the Turkish border and in the Gaddare areas near the town of Shino, near the border with Iraq

coded by adm. 1 since there is no distinction where the deaths occurred, there are several locations listed in the article, not sure which are connected to the deaths, but they are in the same adm1.",West Azarbaijan province,,37.552800,45.075900,POINT (45.0759 37.5528),184051,Iran,IRN,630,Middle East,1,3,2005-07-20 00:00:00.000,2005-07-26 00:00:00.000,16,4,0,0,20,20,20,630,
120817,IRN-2005-1-459-10000,2005,1,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Caucaz europnews ""PJAK, the unknown entity of the Kurdish resistance in Iran"" http://www.caucaz.com/home_eng/breve_contenu.php?id=183 AND AFP 2005-08-08 ""Four Iran troops killed fighting PKK-linked group: official",,,,The Iranian authorities,3,Mariavan county,Merivan region,Kordestan province,Mariavan county,35.583333,46.250000,POINT (46.25 35.583333),181173,Iran,IRN,630,Middle East,1,1,2005-07-26 00:00:00.000,2005-07-26 00:00:00.000,0,0,0,0,0,4,0,630,
115692,IRN-2005-1-459-3,2005,1,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 2005-07-27 ""Six dead in Iran Kurdish region attacks linked to PKK",,,,provincial deputy governor Abbas Khorshidi,1,Oshnoviyeh town,near the northwestern town of Oshnoviyeh,West Azarbaijan province,Oshnoviyeh county,37.039700,45.098300,POINT (45.0983 37.0397),183331,Iran,IRN,630,Middle East,1,1,2005-07-27 00:00:00.000,2005-07-27 00:00:00.000,0,1,1,0,2,6,2,630,
